persona,gender,legislatura,graduated
Armando_Cossutta,male,legislatura12,no
Armando_Cossutta,male,legislatura13,no
Armando_Cossutta,male,legislatura14,no
Alberto_Cova,male,legislatura12,no
Nicolo'_Antonio_Cuscuna',male,legislatura12,no
Nicolo'_Antonio_Cuscuna',male,legislatura13,no
Giuseppe_Lorenzo_Dallara,male,legislatura12,no
Giacomo_De_Angelis,male,legislatura12,no
Giacomo_De_Angelis,male,legislatura15,no
Ottaviano_Del_Turco,male,legislatura12,no
Modesto_Mario_Della_Rosa,male,legislatura12,no
Paolo_Devecchi,male,legislatura12,no
Franco_Maria_Malfatti,male,legislatura03,no
Franco_Maria_Malfatti,male,legislatura04,no
Franco_Maria_Malfatti,male,legislatura05,no
Franco_Maria_Malfatti,male,legislatura06,no
Franco_Maria_Malfatti,male,legislatura07,no
Franco_Maria_Malfatti,male,legislatura08,no
Franco_Maria_Malfatti,male,legislatura09,no
Franco_Maria_Malfatti,male,legislatura10,no
Roberto_Ignazio_Di_Rosa,male,legislatura12,no
Roberto_Ignazio_Di_Rosa,male,legislatura13,no
Gianpaolo_Dozzo,male,legislatura12,no
Gianpaolo_Dozzo,male,legislatura13,no
Gianpaolo_Dozzo,male,legislatura14,no
Gianpaolo_Dozzo,male,legislatura15,no
Gianpaolo_Dozzo,male,legislatura16,no
Eugenio_Duca,male,legislatura12,no
Eugenio_Duca,male,legislatura13,no
Eugenio_Duca,male,legislatura14,no
Vittorio_Emiliani,male,legislatura12,no
Vincenzo_Epifani,male,legislatura12,no
Ilario_Floresta,male,legislatura12,no
Ilario_Floresta,male,legislatura13,no
Ilario_Floresta,male,legislatura14,no
Ilario_Floresta,male,legislatura15,no
Sebastiano_Fogliato,male,legislatura12,no
Sebastiano_Fogliato,male,legislatura16,no
Stefano_Gaggioli,male,legislatura12,no
Primo_Galdelli,male,legislatura12,no
Primo_Galdelli,male,legislatura13,no
Paolo_Galletti,male,legislatura12,no
Paolo_Galletti,male,legislatura13,no
Giovenale_Gerbaudo,male,legislatura12,no
Enzo_Giorgio_Ghigo,male,legislatura12,no
Francesco_Ghiroldi,male,legislatura12,no
Giuseppe_Giacovazzo,male,legislatura12,no
Michele_Giardiello,male,legislatura12,no
Michele_Giardiello,male,legislatura13,no
Giuliano_Godino,male,legislatura12,no
Silvano_Gori,male,legislatura12,no
Domenico_Gramazio,male,legislatura12,no
Domenico_Gramazio,male,legislatura13,no
Claudio_Graticola,male,legislatura12,no
Roberto_Grugnetti,male,legislatura12,no
Roberto_Grugnetti,male,legislatura13,no
Mario_Landolfi,male,legislatura12,no
Mario_Landolfi,male,legislatura13,no
Mario_Landolfi,male,legislatura14,no
Mario_Landolfi,male,legislatura15,no
Mario_Landolfi,male,legislatura16,no
Roberto_Luigi_Lavagnini,male,legislatura12,no
Roberto_Luigi_Lavagnini,male,legislatura13,no
Roberto_Luigi_Lavagnini,male,legislatura14,no
Lucio_Leonardelli,male,legislatura12,no
Giuseppe_Lombardo,male,legislatura12,no
Emanuele_Macaluso,male,legislatura04,no
Emanuele_Macaluso,male,legislatura05,no
Emanuele_Macaluso,male,legislatura06,no
Giuseppe_Averardi,male,legislatura04,no
Giuseppe_Averardi,male,legislatura05,no
Giuseppe_Averardi,male,legislatura06,no
Guglielmo_Mancinelli,male,legislatura06,no
Giuseppe_Mancuso,male,legislatura06,no
Giuseppe_Mancuso,male,legislatura07,no
Guido_Mantella,male,legislatura06,no
Guido_Mantella,male,legislatura07,no
Guido_Mantella,male,legislatura08,no
Giuseppe_Lumia,male,legislatura12,no
Giuseppe_Lumia,male,legislatura13,no
Giuseppe_Lumia,male,legislatura14,no
Giuseppe_Lumia,male,legislatura15,no
Paolo_Mammola,male,legislatura12,no
Paolo_Mammola,male,legislatura13,no
Angelo_Raffaele_Manca,male,legislatura12,no
Lucio_Marengo,male,legislatura12,no
Lucio_Marengo,male,legislatura13,no
Achille_Enoc_Mariano,male,legislatura12,no
Piergiorgio_Martinelli,male,legislatura12,no
Piergiorgio_Martinelli,male,legislatura13,no
Piergiorgio_Martinelli,male,legislatura14,no
Diego_Masi,male,legislatura12,no
Diego_Masi,male,legislatura13,no
Giovanni_Giuseppe_Angelo_Mastrangelo,male,legislatura12,no
Salvatore_Francesco_Mastroluca,male,legislatura12,no
Salvatore_Francesco_Mastroluca,male,legislatura13,no
Amedeo_Gennaro_Raniero_Matacena,male,legislatura12,no
Amedeo_Gennaro_Raniero_Matacena,male,legislatura13,no
Maurizio_Menegon,male,legislatura12,no
Giovanni_Micciche',male,legislatura12,no
Giovanni_Micciche',male,legislatura13,no
Giovanni_Micciche',male,legislatura14,no
Giovanni_Micciche',male,legislatura15,no
Giovanni_Micciche',male,legislatura16,no
Francesco_Miroglio,male,legislatura12,no
Paolo_Sandro_Molinaro,male,legislatura12,no
Antonio_Mormone,male,legislatura12,no
Stefano_Morselli,male,legislatura12,no
Stefano_Morselli,male,legislatura13,no
Gualberto_Niccolini,male,legislatura12,no
Gualberto_Niccolini,male,legislatura13,no
Paolo_Oberti,male,legislatura12,no
Fedele_Pampo,male,legislatura12,no
Fedele_Pampo,male,legislatura13,no
Benito_Paolone,male,legislatura12,no
Benito_Paolone,male,legislatura13,no
Benito_Paolone,male,legislatura14,no
Nicola_Parenti,male,legislatura12,no
Antonio_Domenico_Pasinato,male,legislatura12,no
Claudio_Percivalle,male,legislatura12,no
Sante_Perticaro,male,legislatura12,no
Mario_Pezzoli,male,legislatura12,no
Mario_Pezzoli,male,legislatura13,no
Marco_Pezzoni,male,legislatura12,no
Marco_Pezzoni,male,legislatura13,no
Giovanni_Pilo,male,legislatura12,no
Giovanni_Pilo,male,legislatura13,no
Paolo_Raffaelli,male,legislatura12,no
Paolo_Raffaelli,male,legislatura13,no
Michele_Rallo,male,legislatura12,no
Michele_Rallo,male,legislatura13,no
Gianfranco_Rastrelli,male,legislatura12,no
Paolo_Romani,male,legislatura12,no
Paolo_Romani,male,legislatura13,no
Paolo_Romani,male,legislatura14,no
Paolo_Romani,male,legislatura15,no
Paolo_Romani,male,legislatura16,no
Roberto_Ronchi,male,legislatura12,no
Daniele_Roscia,male,legislatura12,no
Daniele_Roscia,male,legislatura13,no
Antonio_Rotundo,male,legislatura12,no
Antonio_Rotundo,male,legislatura13,no
Antonio_Rotundo,male,legislatura14,no
Alessandro_Rubino,male,legislatura12,no
Alessandro_Rubino,male,legislatura13,no
Elvio_Ruffino,male,legislatura12,no
Elvio_Ruffino,male,legislatura13,no
Fabrizio_Sacerdoti,male,legislatura12,no
Renato_Massari,male,legislatura04,no
Renato_Massari,male,legislatura05,no
Renato_Massari,male,legislatura06,no
Renato_Massari,male,legislatura07,no
Renato_Massari,male,legislatura08,no
Renato_Massari,male,legislatura09,no
Renato_Massari,male,legislatura10,no
Renato_Massari,male,legislatura11,no
Roberto_Sciacca,male,legislatura12,no
Roberto_Sciacca,male,legislatura13,no
Roberto_Sciacca,male,legislatura14,no
Giuseppe_Scotto_Di_Luzio,male,legislatura12,no
Gustavo_Selva,male,legislatura12,no
Gustavo_Selva,male,legislatura13,no
Gustavo_Selva,male,legislatura14,no
Luigi_Sidoti,male,legislatura12,no
Stefano_Signorini,male,legislatura12,no
Stefano_Signorini,male,legislatura13,no
Onofrio_Spagnoletti_Zeuli,male,legislatura12,no
Francesco_Storace,male,legislatura12,no
Francesco_Storace,male,legislatura13,no
Alvaro_Superchi,male,legislatura12,no
Adriano_Teso,male,legislatura12,no
Palmiro_Ucchielli,male,legislatura12,no
Carlo_Usiglio,male,legislatura12,no
Antonio_Valiante,male,legislatura12,no
Fabrizio_Vigni,male,legislatura12,no
Fabrizio_Vigni,male,legislatura13,no
Fabrizio_Vigni,male,legislatura14,no
Francesco_Paolo_Voccoli,male,legislatura12,no
Vincenzo_Zaccheo,male,legislatura12,no
Vincenzo_Zaccheo,male,legislatura13,no
Vincenzo_Zaccheo,male,legislatura14,no
Secondo_Zani,male,legislatura12,no
Secondo_Zani,male,legislatura13,no
Secondo_Zani,male,legislatura14,no
Andrea_Merlotti,male,legislatura12,no
Aristide_Marchetti,male,legislatura05,no
Aristide_Marchetti,male,legislatura06,no
Mario_Dino_Marocco,male,legislatura05,no
Mario_Dino_Marocco,male,legislatura06,no
Mario_Dino_Marocco,male,legislatura07,no
Marco_Baccalini,male,legislatura05,no
Marco_Baccalini,male,legislatura06,no
Decimo_Martelli,male,legislatura05,no
Decimo_Martelli,male,legislatura06,no
Domenico_Bacchi,male,legislatura06,no
Domenico_Bacchi,male,legislatura07,no
Domenico_Bacchi,male,legislatura08,no
Antonio_Mario_Franco_Mazzarrino,male,legislatura05,no
Antonio_Mario_Franco_Mazzarrino,male,legislatura06,no
Antonio_Mario_Franco_Mazzarrino,male,legislatura07,no
Antonio_Mario_Franco_Mazzarrino,male,legislatura08,no
Lorenzo_Menichino,male,legislatura06,no
Vincenzo_Miceli,male,legislatura06,no
Vincenzo_Miceli,male,legislatura07,no
Federico_Pietro_Mignani,male,legislatura06,no
Giorgio_Milani,male,legislatura06,no
Giuseppe_Miroglio,male,legislatura05,no
Giuseppe_Miroglio,male,legislatura06,no
Karl_Mitterdorfer,male,legislatura03,no
Karl_Mitterdorfer,male,legislatura04,no
Karl_Mitterdorfer,male,legislatura05,no
Karl_Mitterdorfer,male,legislatura06,no
Giovanni_Mosca,male,legislatura04,no
Giovanni_Mosca,male,legislatura05,no
Giovanni_Mosca,male,legislatura06,no
Giovanni_Mosca,male,legislatura07,no
Isacco_Nahoum,male,legislatura05,no
Isacco_Nahoum,male,legislatura06,no
Cesarino_Niccolai,male,legislatura05,no
Cesarino_Niccolai,male,legislatura06,no
Franco_Nicolazzi,male,legislatura04,no
Franco_Nicolazzi,male,legislatura05,no
Franco_Nicolazzi,male,legislatura06,no
Franco_Nicolazzi,male,legislatura07,no
Franco_Nicolazzi,male,legislatura08,no
Franco_Nicolazzi,male,legislatura09,no
Franco_Nicolazzi,male,legislatura10,no
Angelo_Nicosia,male,legislatura02,no
Angelo_Nicosia,male,legislatura03,no
Angelo_Nicosia,male,legislatura04,no
Angelo_Nicosia,male,legislatura05,no
Angelo_Nicosia,male,legislatura06,no
Angelo_Nicosia,male,legislatura07,no
Gianfranco_Orsini,male,legislatura06,no
Gianfranco_Orsini,male,legislatura07,no
Gianfranco_Orsini,male,legislatura08,no
Gianfranco_Orsini,male,legislatura09,no
Gianfranco_Orsini,male,legislatura10,no
Gian_Carlo_Pajetta,male,legislatura costituente,no
Gian_Carlo_Pajetta,male,legislatura01,no
Gian_Carlo_Pajetta,male,legislatura02,no
Gian_Carlo_Pajetta,male,legislatura03,no
Gian_Carlo_Pajetta,male,legislatura04,no
Gian_Carlo_Pajetta,male,legislatura05,no
Gian_Carlo_Pajetta,male,legislatura06,no
Gian_Carlo_Pajetta,male,legislatura07,no
Gian_Carlo_Pajetta,male,legislatura08,no
Gian_Carlo_Pajetta,male,legislatura09,no
Gian_Carlo_Pajetta,male,legislatura10,no
Giovanni_Pellicani,male,legislatura06,no
Giovanni_Pellicani,male,legislatura07,no
Giovanni_Pellicani,male,legislatura08,no
Giovanni_Pellicani,male,legislatura10,no
Giovanni_Pellicani,male,legislatura11,no
Michele_Pellicani,male,legislatura04,no
Michele_Pellicani,male,legislatura05,no
Michele_Pellicani,male,legislatura06,no
Leonello_Raffaelli,male,legislatura02,no
Leonello_Raffaelli,male,legislatura03,no
Leonello_Raffaelli,male,legislatura04,no
Leonello_Raffaelli,male,legislatura05,no
Leonello_Raffaelli,male,legislatura06,no
Leandro_Rampa,male,legislatura03,no
Leandro_Rampa,male,legislatura04,no
Leandro_Rampa,male,legislatura05,no
Leandro_Rampa,male,legislatura06,no
Vincenzo_Raucci,male,legislatura03,no
Vincenzo_Raucci,male,legislatura04,no
Vincenzo_Raucci,male,legislatura05,no
Vincenzo_Raucci,male,legislatura06,no
Alfredo_Reichlin,male,legislatura05,no
Alfredo_Reichlin,male,legislatura06,no
Alfredo_Reichlin,male,legislatura07,no
Alfredo_Reichlin,male,legislatura08,no
Alfredo_Reichlin,male,legislatura09,no
Alfredo_Reichlin,male,legislatura10,no
Alfredo_Reichlin,male,legislatura11,no
Salvatore_Buglio,male,legislatura13,no
Salvatore_Buglio,male,legislatura14,no
Salvatore_Buglio,male,legislatura15,no
Luigi_Massa,male,legislatura13,no
Mario_Lucio_Barral,male,legislatura13,no
Renzo_Penna,male,legislatura13,no
Roberto_Alboni,male,legislatura13,no
Roberto_Alboni,male,legislatura14,no
Marco_Fumagalli,male,legislatura13,no
Marco_Fumagalli,male,legislatura14,no
Marco_Fumagalli,male,legislatura15,no
Francesco_Giordano,male,legislatura13,no
Francesco_Giordano,male,legislatura14,no
Francesco_Giordano,male,legislatura15,no
Sabatino_Aracu,male,legislatura13,no
Sabatino_Aracu,male,legislatura14,no
Sabatino_Aracu,male,legislatura15,no
Sabatino_Aracu,male,legislatura16,no
Giuseppe_Mario_Molinari,male,legislatura13,no
Giuseppe_Mario_Molinari,male,legislatura14,no
Pietro_Natale_Gasperoni,male,legislatura13,no
Pietro_Natale_Gasperoni,male,legislatura14,no
Mauro_Cutrufo,male,legislatura13,no
Massimo_Pompili,male,legislatura13,no
Massimo_Pompili,male,legislatura16,no
Enzo_Ceremigna,male,legislatura13,no
Enzo_Ceremigna,male,legislatura14,no
Angelo_Santori,male,legislatura13,no
Angelo_Santori,male,legislatura14,no
Angelo_Santori,male,legislatura15,no
Angelo_Santori,male,legislatura16,no
Vincenzo_Maria_Vita,male,legislatura13,no
Mario_Masiero,male,legislatura13,no
Gianni_Risari,male,legislatura13,no
Renato_Monti,male,legislatura06,no
Roberto_Baldassari,male,legislatura06,no
Roberto_Baldassari,male,legislatura07,no
Roberto_Baldassari,male,legislatura08,no
Bruno_Niccoli,male,legislatura06,no
Bruno_Niccoli,male,legislatura07,no
Vincenzo_Baldassi,male,legislatura06,no
Vincenzo_Baldassi,male,legislatura07,no
Vincenzo_Baldassi,male,legislatura08,no
Giuseppe_Noberasco,male,legislatura06,no
Giuseppe_Noberasco,male,legislatura07,no
Francesco_Patriarca,male,legislatura06,no
Francesco_Patriarca,male,legislatura07,no
Vincenzo_Pavone,male,legislatura05,no
Vincenzo_Pavone,male,legislatura06,no
Vincenzo_Pavone,male,legislatura07,no
Vincenzo_Pavone,male,legislatura08,no
Emilio_Pegoraro,male,legislatura06,no
Sergio_Pellizzari,male,legislatura05,no
Sergio_Pellizzari,male,legislatura06,no
Renato_Ballarin,male,legislatura05,no
Renato_Ballarin,male,legislatura06,no
Francesco_Petronio,male,legislatura06,no
Natale_Pisicchio,male,legislatura05,no
Natale_Pisicchio,male,legislatura06,no
Natale_Pisicchio,male,legislatura07,no
Natale_Pisicchio,male,legislatura08,no
Natale_Pisicchio,male,legislatura09,no
Ferruccio_Pisoni,male,legislatura05,no
Ferruccio_Pisoni,male,legislatura06,no
Ferruccio_Pisoni,male,legislatura07,no
Ferruccio_Pisoni,male,legislatura08,no
Michele_Pistillo,male,legislatura05,no
Michele_Pistillo,male,legislatura06,no
Mario_Pochetti,male,legislatura05,no
Mario_Pochetti,male,legislatura06,no
Mario_Pochetti,male,legislatura07,no
Mario_Pochetti,male,legislatura08,no
Mario_Pochetti,male,legislatura09,no
Franco_Raffaldini,male,legislatura13,no
Franco_Raffaldini,male,legislatura14,no
Carlo_Ambrogio_Frigerio,male,legislatura13,no
Paolo_Colombo,male,legislatura13,no
Mario_Alberto_Taborelli,male,legislatura13,no
Mario_Alberto_Taborelli,male,legislatura14,no
Ettore_Pietro_Pirovano,male,legislatura13,no
Ettore_Pietro_Pirovano,male,legislatura16,no
Silvestro_Terzi,male,legislatura11,no
Silvestro_Terzi,male,legislatura13,no
Giacomo_Stucchi,male,legislatura13,no
Giacomo_Stucchi,male,legislatura14,no
Giacomo_Stucchi,male,legislatura15,no
Giacomo_Stucchi,male,legislatura16,no
Diego_Antonio_Alborghetti,male,legislatura13,no
Francesco_Ferrari,male,legislatura02,no
Francesco_Ferrari,male,legislatura03,no
Francesco_Ferrari,male,legislatura04,no
Francesco_Ferrari,male,legislatura11,no
Francesco_Ferrari,male,legislatura13,no
Francesco_Ferrari,male,legislatura02,no
Francesco_Ferrari,male,legislatura03,no
Francesco_Ferrari,male,legislatura04,no
Francesco_Ferrari,male,legislatura11,no
Francesco_Ferrari,male,legislatura13,no
Francesco_Ferrari,male,legislatura02,yes
Francesco_Ferrari,male,legislatura03,yes
Francesco_Ferrari,male,legislatura04,yes
Francesco_Ferrari,male,legislatura11,yes
Francesco_Ferrari,male,legislatura13,yes
Roberto_Gottardo_Faustinelli,male,legislatura13,no
Rinaldo_Bosco,male,legislatura13,no
Daniele_Franz,male,legislatura13,no
Daniele_Franz,male,legislatura14,no
Pieralfonso_Fratta_Pasini,male,legislatura13,no
Pieralfonso_Fratta_Pasini,male,legislatura14,no
Pieralfonso_Fratta_Pasini,male,legislatura15,no
Daniele_Apolloni,male,legislatura13,no
Luigino_Mario_Vascon,male,legislatura13,no
Luigino_Mario_Vascon,male,legislatura14,no
Piero_Ruzzante,male,legislatura13,no
Piero_Ruzzante,male,legislatura14,no
Sergio_Manzato,male,legislatura13,no
Gabriele_Frigato,male,legislatura13,no
Gabriele_Frigato,male,legislatura14,no
Gabriele_Frigato,male,legislatura15,no
Francesco_Bonato,male,legislatura13,no
Luciano_Dussin,male,legislatura13,no
Luciano_Dussin,male,legislatura14,no
Luciano_Dussin,male,legislatura16,no
Giuseppe_Covre,male,legislatura13,no
Fabio_Calzavara,male,legislatura13,no
Giorgio_Malentacchi,male,legislatura13,no
Marco_Susini,male,legislatura13,no
Marco_Susini,male,legislatura14,no
Sauro_Sedioli,male,legislatura13,no
Sauro_Sedioli,male,legislatura14,no
Roberto_Guerzoni,male,legislatura13,no
Roberto_Guerzoni,male,legislatura14,no
Tommaso_Foti,male,legislatura13,no
Tommaso_Foti,male,legislatura14,no
Tommaso_Foti,male,legislatura15,no
Tommaso_Foti,male,legislatura16,no
Tommaso_Foti,male,legislatura18,no
Tommaso_Foti,male,legislatura19,no
Michele_Ricci,male,legislatura13,no
Vittorio_Angelici,male,legislatura13,no
Giancarlo_Cito,male,legislatura13,no
Ugo_Malagnino,male,legislatura13,no
Antonio_Lorusso,male,legislatura13,no
Antonio_Lorusso,male,legislatura14,no
Cosimo_Faggiano,male,legislatura13,no
Massimo_Mauro,male,legislatura13,no
Rocco_Antonio_Gaetani,male,legislatura13,no
Massimo_Grillo,male,legislatura13,no
Massimo_Grillo,male,legislatura14,no
Gaspare_Giudice,male,legislatura13,no
Gaspare_Giudice,male,legislatura14,no
Gaspare_Giudice,male,legislatura15,no
Gaspare_Giudice,male,legislatura16,no
Filippo_Misuraca,male,legislatura13,no
Filippo_Misuraca,male,legislatura14,no
Filippo_Misuraca,male,legislatura15,no
Giovanni_Marras,male,legislatura13,no
Giovanni_Marras,male,legislatura14,no
Giovanni_Marras,male,legislatura15,no
Giuseppe_Aleffi,male,legislatura13,no
Giulio_Savelli,male,legislatura13,no
Cesare_Rizzi,male,legislatura13,no
Cesare_Rizzi,male,legislatura14,no
Leone_Delfino,male,legislatura13,no
Paolo_Ricciotti,male,legislatura13,no
Paolo_Ricciotti,male,legislatura14,no
Umberto_Chincarini,male,legislatura13,no
Franco_Chiusoli,male,legislatura13,no
Giovanni_Crema,male,legislatura13,no
Giovanni_Crema,male,legislatura15,no
Francesco_Di_Comite,male,legislatura13,no
Giuseppe_Marco_Follini,male,legislatura13,no
Giuseppe_Marco_Follini,male,legislatura14,no
Alessandro_Galeazzi,male,legislatura13,no
Pietro_Giannattasio,male,legislatura13,no
Luigi_Martini,male,legislatura13,no
Luigi_Martini,male,legislatura14,no
Mario_Michelangeli,male,legislatura13,no
Luigi_Occhionero,male,legislatura13,no
Edo_Rossi,male,legislatura13,no
Osvaldo_Scrivani,male,legislatura13,no
Stefano_Stefani,male,legislatura13,no
Stefano_Stefani,male,legislatura14,no
Stefano_Stefani,male,legislatura16,no
Francesco_Pietro_Stradella,male,legislatura13,no
Francesco_Pietro_Stradella,male,legislatura14,no
Francesco_Pietro_Stradella,male,legislatura15,no
Francesco_Pietro_Stradella,male,legislatura16,no
Giacomo_Chiappori,male,legislatura13,no
Giacomo_Chiappori,male,legislatura16,no
Walter_De_Cesaris,male,legislatura13,no
Gianclaudio_Bressa,male,legislatura13,no
Gianclaudio_Bressa,male,legislatura14,no
Gianclaudio_Bressa,male,legislatura15,no
